"_id","city","country","delay","endNode","id","length","level","line","pubMillis","roadType","segments","severity","speed","speedKMH","street","turnType","type","updateMillis","uuid","startNode","blockDescription","blockExpiration","blockStartTime","blockType","blockUpdate","blockingAlertID","blockingAlertUuid","causeAlert"
2072011441,"Quatro Barras","BR",83,"Av. D. Pedro II",2072011441,1276,1,"[{""x"":-49.046277,""y"":-25.346954},{""x"":-49.046252,""y"":-25.347254},{""x"":-49.046244,""y"":-25.3473},{""x"":-49.046212,""y"":-25.347347},{""x"":-49.045995,""y"":-25.347504},{""x"":-49.045542,""y"":-25.3478},{""x"":-49.045373,""y"":-25.347989},{""x"":-49.045311,""y"":-25.348117},{""x"":-49.045273,""y"":-25.348226},{""x"":-49.045252,""y"":-25.348323},{""x"":-49.045249,""y"":-25.348452},{""x"":-49.045273,""y"":-25.348864},{""x"":-49.045397,""y"":-25.349497},{""x"":-49.045437,""y"":-25.350153},{""x"":-49.045432,""y"":-25.350466},{""x"":-49.045303,""y"":-25.351266},{""x"":-49.045279,""y"":-25.352354},{""x"":-49.045287,""y"":-25.352541},{""x"":-49.045322,""y"":-25.352834},{""x"":-49.045378,""y"":-25.353198},{""x"":-49.045646,""y"":-25.353835},{""x"":-49.04574,""y"":-25.354107},{""x"":-49.045845,""y"":-25.355038},{""x"":-49.045912,""y"":-25.355452},{""x"":-49.045901,""y"":-25.355595},{""x"":-49.045874,""y"":-25.355702},{""x"":-49.045378,""y"":-25.356589},{""x"":-49.045137,""y"":-25.356986},{""x"":-49.04512,""y"":-25.357103},{""x"":-49.045134,""y"":-25.357304},{""x"":-49.045188,""y"":-25.357597},{""x"":-49.045197,""y"":-25.357821}]",1549969702959,1,"[{""fromNode"":175121808,""ID"":158637107,""toNode"":161184295,""isForward"":false},{""fromNode"":161184295,""ID"":158637085,""toNode"":161184268,""isForward"":false}]",0,8.272222222222222,29.78,"R. Ver. Arnaldo Perine","NONE","NONE",1549970162819,2072011441,,,,,,,,,
2071421289,"Curitiba","BR",125,"R. Visconde de Nácar",2071421289,761,2,"[{""x"":-49.284465,""y"":-25.436233},{""x"":-49.282767,""y"":-25.435562},{""x"":-49.281787,""y"":-25.435177},{""x"":-49.281528,""y"":-25.435075},{""x"":-49.279176,""y"":-25.434141},{""x"":-49.277512,""y"":-25.433488}]",1549965348933,2,"[{""fromNode"":161147030,""ID"":158582492,""toNode"":161147354,""isForward"":true},{""fromNode"":161147354,""ID"":357921722,""toNode"":282431159,""isForward"":true},{""fromNode"":282431159,""ID"":357921723,""toNode"":161147834,""isForward"":true},{""fromNode"":161147834,""ID"":345492787,""toNode"":161148188,""isForward"":false},{""fromNode"":161148188,""ID"":158584753,""toNode"":161148874,""isForward"":true}]",0,3.091666666666667,11.13,"Av. Vicente Machado","NONE","NONE",1549973988345,2071421289,,,,,,,,,
2071315861,"Curitiba","BR",131,"Av. Silva Jardim",2071315861,543,3,"[{""x"":-49.291234,""y"":-25.453951},{""x"":-49.291893,""y"":-25.452634},{""x"":-49.292356,""y"":-25.451713},{""x"":-49.292737,""y"":-25.450945},{""x"":-49.293435,""y"":-25.449464}]",1549969333234,2,"[{""fromNode"":161145586,""ID"":158579853,""toNode"":161145226,""isForward"":false},{""fromNode"":161145226,""ID"":158579693,""toNode"":161145150,""isForward"":false},{""fromNode"":161145150,""ID"":158579534,""toNode"":161145056,""isForward"":false},{""fromNode"":161145056,""ID"":158579318,""toNode"":161145029,""isForward"":false}]",0,2.6694444444444443,9.61,"R. Herculano Carlos Franco de Souza","NONE","NONE",1549970148826,2071315861,,,,,,,,,
2071315551,"Curitiba","BR",170,"R. Prof. João Argemiro Loyola",2071315551,596,3,"[{""x"":-49.302685,""y"":-25.45747},{""x"":-49.302906,""y"":-25.456846},{""x"":-49.303167,""y"":-25.456096},{""x"":-49.303564,""y"":-25.45495},{""x"":-49.304268,""y"":-25.45291},{""x"":-49.304317,""y"":-25.452314}]",1549969332118,2,"[{""fromNode"":161142485,""ID"":158575315,""toNode"":161142350,""isForward"":true},{""fromNode"":161142350,""ID"":158575207,""toNode"":161142285,""isForward"":true},{""fromNode"":161142285,""ID"":248866807,""toNode"":161142014,""isForward"":false},{""fromNode"":161142014,""ID"":316740375,""toNode"":256530942,""isForward"":false}]",0,2.463888888888889,8.870000000000001,"Av. Pres. Arthur da Silva Bernardes","NONE","NONE",1549970143917,2071315551,,,,,,,,,
2069931221,"Curitiba","BR",221,"R. Dep. Mário de Barros",2069931221,506,4,"[{""x"":-49.264245,""y"":-25.407709},{""x"":-49.26439,""y"":-25.409429},{""x"":-49.264406,""y"":-25.409749},{""x"":-49.2644,""y"":-25.409868},{""x"":-49.264368,""y"":-25.410003},{""x"":-49.264277,""y"":-25.410333},{""x"":-49.264016,""y"":-25.410847},{""x"":-49.263797,""y"":-25.41137},{""x"":-49.263793,""y"":-25.411439},{""x"":-49.263707,""y"":-25.412162}]",1549968259786,2,"[{""fromNode"":161152794,""ID"":158591392,""toNode"":161152736,""isForward"":false},{""fromNode"":161152736,""ID"":241083217,""toNode"":206498942,""isForward"":false},{""fromNode"":206498942,""ID"":334947209,""toNode"":267885280,""isForward"":false},{""fromNode"":267885280,""ID"":334947205,""toNode"":161153430,""isForward"":false}]",0,1.8527777777777779,6.670000000000001,"R. Alberto Folloni","NONE","NONE",1549970153891,2069931221,,,,,,,,,
2069802132,"Colombo","BR",108,"R. Felício Falavinha",2069802132,269,3,"[{""x"":-49.166891,""y"":-25.382047},{""x"":-49.169549,""y"":-25.382254}]",1549970158242,2,"[{""fromNode"":161175380,""ID"":294655719,""toNode"":161175070,""isForward"":false}]",0,1.75,6.3,"R. Alfredo Puppi","NONE","NONE",1549970158244,2069802132,,,,,,,,,
2069801072,"Curitiba","BR",117,"R. Marcílio Dias",2069801072,156,4,"[{""x"":-49.19706,""y"":-25.407411},{""x"":-49.197647,""y"":-25.406104}]",1549970155893,1,"[{""fromNode"":161169180,""ID"":158615160,""toNode"":161169014,""isForward"":false}]",0,1.1111111111111112,4,"R. Rio Japurá","NONE","NONE",1549970155895,2069801072,,,,,,,,,
2069800532,"Curitiba","BR",67,"Av. Pres. Getúlio Vargas",2069800532,613,2,"[{""x"":-49.258621,""y"":-25.445841},{""x"":-49.259012,""y"":-25.445001},{""x"":-49.259083,""y"":-25.444809},{""x"":-49.259482,""y"":-25.443419},{""x"":-49.259839,""y"":-25.442137},{""x"":-49.259877,""y"":-25.441997},{""x"":-49.260019,""y"":-25.441491},{""x"":-49.260249,""y"":-25.440516}]",1549970154676,2,"[{""fromNode"":204703723,""ID"":238303294,""toNode"":161154583,""isForward"":true},{""fromNode"":161154583,""ID"":282932815,""toNode"":234015191,""isForward"":true},{""fromNode"":234015191,""ID"":282932816,""toNode"":161154394,""isForward"":true},{""fromNode"":161154394,""ID"":158593298,""toNode"":161154204,""isForward"":true}]",0,3.925,14.129999999999999,"R. Cons. Laurindo","NONE","NONE",1549970154676,2069800532,,,,,,,,,
2069797762,"Curitiba","BR",122,"R. Mário Gomes Cézar",2069797762,655,3,"[{""x"":-49.295766,""y"":-25.512683},{""x"":-49.295747,""y"":-25.513503},{""x"":-49.295741,""y"":-25.513843},{""x"":-49.295727,""y"":-25.514299},{""x"":-49.295714,""y"":-25.515129},{""x"":-49.295701,""y"":-25.515987},{""x"":-49.295678,""y"":-25.516849},{""x"":-49.295659,""y"":-25.517725},{""x"":-49.295639,""y"":-25.518588}]",1549970149110,1,"[{""fromNode"":161144174,""ID"":158578390,""toNode"":161144177,""isForward"":true},{""fromNode"":161144177,""ID"":333808548,""toNode"":267172239,""isForward"":true},{""fromNode"":267172239,""ID"":333808550,""toNode"":161144183,""isForward"":true},{""fromNode"":161144183,""ID"":158578420,""toNode"":161144202,""isForward"":true},{""fromNode"":161144202,""ID"":158578426,""toNode"":161144201,""isForward"":true},{""fromNode"":161144201,""ID"":158578425,""toNode"":161144207,""isForward"":true},{""fromNode"":161144207,""ID"":158578438,""toNode"":161144223,""isForward"":true},{""fromNode"":161144223,""ID"":158578466,""toNode"":161144228,""isForward"":true}]",0,2.772222222222222,9.98,"Av. Winston Churchill","NONE","NONE",1549970149132,2069797762,,,,,,,,,
2069644192,"Curitiba","BR",70,"R. Des. Motta",2069644192,396,3,"[{""x"":-49.274105,""y"":-25.440372},{""x"":-49.27518,""y"":-25.440785},{""x"":-49.276507,""y"":-25.441296},{""x"":-49.277733,""y"":-25.441767}]",1549970054704,1,"[{""fromNode"":161150083,""ID"":158586560,""toNode"":161149667,""isForward"":true},{""fromNode"":161149667,""ID"":158585953,""toNode"":161149317,""isForward"":true},{""fromNode"":161149317,""ID"":158585404,""toNode"":161149024,""isForward"":true}]",0,2.6305555555555555,9.47,"Av. Sete de Setembro","NONE","NONE",1549970151967,2069644192,,,,,,,,,
2091869127,"Fazenda Rio Grande","BR",69,,2091869127,669,3,"[{""x"":-49.313327,""y"":-25.631051},{""x"":-49.313175,""y"":-25.631697},{""x"":-49.31312,""y"":-25.632657},{""x"":-49.312888,""y"":-25.637066}]",1549970246719,2,"[{""fromNode"":213848860,""ID"":252768469,""toNode"":161139426,""isForward"":true},{""fromNode"":161139426,""ID"":293856321,""toNode"":212474673,""isForward"":true}]",1,4.866666666666666,17.52,"Av. das Américas","NONE","NONE",1549970338509,2091869127,,,,,,,,,
2072622791,"Campo Largo","BR",207,"R. da Guarani",2072622791,895,3,"[{""x"":-49.410141,""y"":-25.434499},{""x"":-49.406508,""y"":-25.433792},{""x"":-49.406169,""y"":-25.433653},{""x"":-49.405348,""y"":-25.433464},{""x"":-49.404871,""y"":-25.43349},{""x"":-49.404666,""y"":-25.43351},{""x"":-49.40396,""y"":-25.433292},{""x"":-49.402701,""y"":-25.433007},{""x"":-49.401497,""y"":-25.432785}]",1549970259872,1,"[{""fromNode"":161122944,""ID"":198887710,""toNode"":161123247,""isForward"":true},{""fromNode"":161123247,""ID"":158549070,""toNode"":161123254,""isForward"":true},{""fromNode"":161123254,""ID"":293694803,""toNode"":207273297,""isForward"":false}]",1,3.4194444444444443,12.31,,"NONE","NONE",1549970350921,2072622791,,,,,,,,,
2072611361,"Curitiba","BR",602,"Av. Vicente Machado",2072611361,1747,3,"[{""x"":-49.273142,""y"":-25.448607},{""x"":-49.273269,""y"":-25.448334},{""x"":-49.27375,""y"":-25.447297},{""x"":-49.274399,""y"":-25.445921},{""x"":-49.275065,""y"":-25.444483},{""x"":-49.275132,""y"":-25.444337},{""x"":-49.275765,""y"":-25.442969},{""x"":-49.275852,""y"":-25.442777},{""x"":-49.276427,""y"":-25.441497},{""x"":-49.276471,""y"":-25.441397},{""x"":-49.276507,""y"":-25.441296},{""x"":-49.277037,""y"":-25.440189},{""x"":-49.277135,""y"":-25.440012},{""x"":-49.277864,""y"":-25.438493},{""x"":-49.277964,""y"":-25.438396},{""x"":-49.27847,""y"":-25.437924},{""x"":-49.279121,""y"":-25.437319},{""x"":-49.279842,""y"":-25.436641},{""x"":-49.281337,""y"":-25.435252},{""x"":-49.281528,""y"":-25.435075}]",1549970248948,2,"[{""fromNode"":161150330,""ID"":358028177,""toNode"":282503321,""isForward"":false},{""fromNode"":282503321,""ID"":358028176,""toNode"":161150162,""isForward"":false},{""fromNode"":161150162,""ID"":158586910,""toNode"":161149962,""isForward"":false},{""fromNode"":161149962,""ID"":158586633,""toNode"":161149749,""isForward"":false},{""fromNode"":161149749,""ID"":158586596,""toNode"":161149725,""isForward"":false},{""fromNode"":161149725,""ID"":158586281,""toNode"":161149673,""isForward"":false},{""fromNode"":161149673,""ID"":158586249,""toNode"":161149683,""isForward"":false},{""fromNode"":161149683,""ID"":158585982,""toNode"":161149344,""isForward"":false},{""fromNode"":161149344,""ID"":158585969,""toNode"":161149332,""isForward"":false},{""fromNode"":161149332,""ID"":158585952,""toNode"":161149317,""isForward"":false},{""fromNode"":161149317,""ID"":158585696,""toNode"":161149307,""isForward"":false},{""fromNode"":161149307,""ID"":158585674,""toNode"":161149274,""isForward"":false},{""fromNode"":161149274,""ID"":158585344,""toNode"":161148946,""isForward"":false},{""fromNode"":161148946,""ID"":158585305,""toNode"":161148909,""isForward"":false},{""fromNode"":161148909,""ID"":158585083,""toNode"":161148852,""isForward"":false},{""fromNode"":161148852,""ID"":158584801,""toNode"":161148634,""isForward"":false},{""fromNode"":161148634,""ID"":292413422,""toNode"":161148187,""isForward"":true},{""fromNode"":161148187,""ID"":357921724,""toNode"":282431160,""isForward"":true},{""fromNode"":282431160,""ID"":357921725,""toNode"":161147834,""isForward"":true}]",1,2.138888888888889,7.7,"R. Brig. Franco","NONE","NONE",1549970248949,2072611361,,,,,,,,,
2069916922,"Pinhais","BR",634,"R. Helena Bachmann Muhlmann",2069916922,809,4,"[{""x"":-49.18249,""y"":-25.396063},{""x"":-49.182347,""y"":-25.395961},{""x"":-49.18219,""y"":-25.39591},{""x"":-49.182008,""y"":-25.395888},{""x"":-49.179997,""y"":-25.395757},{""x"":-49.179859,""y"":-25.395747},{""x"":-49.178684,""y"":-25.395678},{""x"":-49.17811,""y"":-25.395631},{""x"":-49.175924,""y"":-25.39547},{""x"":-49.174518,""y"":-25.395392}]",1549970253957,1,"[{""fromNode"":161172376,""ID"":158620138,""toNode"":161172534,""isForward"":true},{""fromNode"":161172534,""ID"":362687819,""toNode"":285517021,""isForward"":true},{""fromNode"":285517021,""ID"":362687822,""toNode"":161172639,""isForward"":true},{""fromNode"":161172639,""ID"":158620975,""toNode"":161173080,""isForward"":true},{""fromNode"":161173080,""ID"":158621496,""toNode"":161173430,""isForward"":true}]",1,1.038888888888889,3.74,"R. Crescêncio Batista","NONE","Medium",1549970345343,2069916922,,,,,,,,,
2058296283,"São José dos Pinhais","BR",434,"Av. Rui Barbosa",2058296283,279,4,"[{""x"":-49.192648,""y"":-25.523713},{""x"":-49.191464,""y"":-25.524664},{""x"":-49.190568,""y"":-25.525377}]",1549970253106,1,"[{""fromNode"":161170236,""ID"":158616980,""toNode"":161170490,""isForward"":true},{""fromNode"":161170490,""ID"":158617396,""toNode"":161170589,""isForward"":true}]",1,0.5611111111111111,2.02,"R. Israel de Andrade Pereira","NONE","NONE",1549970344779,2058296283,,,,,,,,,
2125923455,"Curitiba","BR",111,"R. Henrique Itiberê da Cunha",2125923455,236,3,"[{""x"":-49.274449,""y"":-25.411911},{""x"":-49.275011,""y"":-25.413982}]",1549970260442,1,"[{""fromNode"":266429677,""ID"":158586642,""toNode"":161149852,""isForward"":true}]",0,1.6722222222222223,6.0200000000000005,"R. Domingos Nascimento","NONE","NONE",1549970351886,2125923455,,,,,,,,,
2125921505,"São José dos Pinhais","BR",60,"R. Morretes",2125921505,556,2,"[{""x"":-49.199623,""y"":-25.557395},{""x"":-49.197725,""y"":-25.557151},{""x"":-49.196964,""y"":-25.557047},{""x"":-49.195178,""y"":-25.555041}]",1549970258246,1,"[{""fromNode"":161168240,""ID"":158614366,""toNode"":161168747,""isForward"":false},{""fromNode"":161168747,""ID"":158615123,""toNode"":161169269,""isForward"":false}]",0,3.65,13.14,"Av. Dep. João Leopoldo Jacomel","NONE","NONE",1549970349632,2125921505,,,,,,,,,
2125920845,"Curitiba","BR",108,"Rua João Cândido Wosch",2125920845,210,3,"[{""x"":-49.215426,""y"":-25.384744},{""x"":-49.215733,""y"":-25.385398},{""x"":-49.215793,""y"":-25.385592},{""x"":-49.215805,""y"":-25.385689},{""x"":-49.215812,""y"":-25.385822},{""x"":-49.215794,""y"":-25.38593},{""x"":-49.215772,""y"":-25.386011},{""x"":-49.215505,""y"":-25.386512}]",1549970257650,1,"[{""fromNode"":161163936,""ID"":265601264,""toNode"":161164423,""isForward"":false},{""fromNode"":161164423,""ID"":265601265,""toNode"":161164544,""isForward"":true}]",0,1.5666666666666667,5.64,"R. Lívio Petterle","NONE","NONE",1549970348383,2125920845,,,,,,,,,
2125918545,"Curitiba","BR",84,"Av. Pref. Erasto Gaertner",2125918545,237,3,"[{""x"":-49.240339,""y"":-25.398955},{""x"":-49.239629,""y"":-25.399802},{""x"":-49.238947,""y"":-25.400683}]",1549970255317,1,"[{""fromNode"":161159252,""ID"":158600812,""toNode"":161159486,""isForward"":false},{""fromNode"":161159486,""ID"":158601023,""toNode"":161159691,""isForward"":false}]",0,1.8916666666666666,6.81,"R. Ver. Constante Pinto","NONE","NONE",1549970346658,2125918545,,,,,,,,,
2125917585,"Curitiba","BR",102,"R. Alm. Gonçalves",2125917585,421,2,"[{""x"":-49.256867,""y"":-25.448076},{""x"":-49.257219,""y"":-25.447338},{""x"":-49.25795,""y"":-25.44577},{""x"":-49.258506,""y"":-25.444586}]",1549970254540,1,"[{""fromNode"":161155129,""ID"":158594495,""toNode"":161155119,""isForward"":false},{""fromNode"":161155119,""ID"":288862369,""toNode"":161154966,""isForward"":false},{""fromNode"":161154966,""ID"":158594012,""toNode"":161154829,""isForward"":false}]",0,2.3916666666666666,8.61,"R. Dr. Reynaldo Machado","NONE","NONE",1549970345603,2125917585,,,,,,,,,
2125916415,"Curitiba","BR",67,"R. Chile",2125916415,845,1,"[{""x"":-49.271926,""y"":-25.444959},{""x"":-49.271266,""y"":-25.446379},{""x"":-49.270629,""y"":-25.447654},{""x"":-49.269968,""y"":-25.44901},{""x"":-49.269428,""y"":-25.450165},{""x"":-49.268614,""y"":-25.451969}]",1549970253223,1,"[{""fromNode"":161150737,""ID"":158588033,""toNode"":161150953,""isForward"":true},{""fromNode"":161150953,""ID"":158588371,""toNode"":161151127,""isForward"":true},{""fromNode"":161151127,""ID"":158588650,""toNode"":161151368,""isForward"":true},{""fromNode"":161151368,""ID"":158588956,""toNode"":161151526,""isForward"":true},{""fromNode"":161151526,""ID"":158589239,""toNode"":161151790,""isForward"":true}]",0,4.713888888888889,16.97,"R. Nunes Machado","NONE","NONE",1549970344599,2125916415,,,,,,,,,
2125916275,"Colombo","BR",81,"R. da Pedreira",2125916275,682,2,"[{""x"":-49.20984,""y"":-25.364221},{""x"":-49.206518,""y"":-25.363068},{""x"":-49.205698,""y"":-25.362821},{""x"":-49.205279,""y"":-25.362754},{""x"":-49.204495,""y"":-25.362673},{""x"":-49.20336,""y"":-25.362539}]",1549970253133,1,"[{""fromNode"":161165966,""ID"":158610318,""toNode"":161166110,""isForward"":true},{""fromNode"":161166110,""ID"":158611618,""toNode"":161166966,""isForward"":true},{""fromNode"":161166966,""ID"":158612368,""toNode"":161167456,""isForward"":true}]",0,3.8472222222222223,13.850000000000001,"R. São Sebastião","NONE","NONE",1549970344599,2125916275,,,,,,,,,
2125916205,"Curitiba","BR",87,"Av. Iguaçu - Pista Esq.",2125916205,1150,2,"[{""x"":-49.26805,""y"":-25.453066},{""x"":-49.268614,""y"":-25.451969},{""x"":-49.269428,""y"":-25.450165},{""x"":-49.269968,""y"":-25.44901},{""x"":-49.270629,""y"":-25.447654},{""x"":-49.271266,""y"":-25.446379},{""x"":-49.271926,""y"":-25.444959},{""x"":-49.2726,""y"":-25.443541}]",1549970253084,1,"[{""fromNode"":161151961,""ID"":158589553,""toNode"":161151790,""isForward"":false},{""fromNode"":161151790,""ID"":158589239,""toNode"":161151526,""isForward"":false},{""fromNode"":161151526,""ID"":158588956,""toNode"":161151368,""isForward"":false},{""fromNode"":161151368,""ID"":158588650,""toNode"":161151127,""isForward"":false},{""fromNode"":161151127,""ID"":158588371,""toNode"":161150953,""isForward"":false},{""fromNode"":161150953,""ID"":158588033,""toNode"":161150737,""isForward"":false},{""fromNode"":161150737,""ID"":158587734,""toNode"":161150650,""isForward"":false}]",0,4.5,16.2,"R. Nunes Machado","NONE","NONE",1549970344448,2125916205,,,,,,,,,
2125915505,"Curitiba","BR",68,,2125915505,259,1,"[{""x"":-49.228855,""y"":-25.44836},{""x"":-49.22907,""y"":-25.447936},{""x"":-49.229086,""y"":-25.447839},{""x"":-49.229038,""y"":-25.447573},{""x"":-49.22903,""y"":-25.447389},{""x"":-49.229054,""y"":-25.44727},{""x"":-49.22911,""y"":-25.447154},{""x"":-49.229992,""y"":-25.446437}]",1549970252531,1,"[{""fromNode"":161161709,""ID"":158603973,""toNode"":161161661,""isForward"":false}]",0,1.6666666666666667,6,"R. São Bartolomeu","NONE","NONE",1549970344168,2125915505,,,,,,,,,
2125915065,"Curitiba","BR",91,"R. Cel. João Guilherme Guimarães",2125915065,434,2,"[{""x"":-49.27918,""y"":-25.417719},{""x"":-49.280652,""y"":-25.417412},{""x"":-49.281847,""y"":-25.417143},{""x"":-49.281973,""y"":-25.417115},{""x"":-49.283376,""y"":-25.416812}]",1549970252189,1,"[{""fromNode"":161148449,""ID"":158584136,""toNode"":161148055,""isForward"":true},{""fromNode"":161148055,""ID"":250166095,""toNode"":205195796,""isForward"":false},{""fromNode"":205195796,""ID"":252237204,""toNode"":161147629,""isForward"":true},{""fromNode"":161147629,""ID"":158582904,""toNode"":161147219,""isForward"":true}]",0,2.213888888888889,7.970000000000001,"R. Paulo Graeser Sobrinho","NONE","NONE",1549970343421,2125915065,,,,,,,,,
2125913785,"Curitiba","BR",118,"R. Mário Chalbald Biscaia",2125913785,253,4,"[{""x"":-49.294334,""y"":-25.488123},{""x"":-49.295461,""y"":-25.488122},{""x"":-49.296629,""y"":-25.48814},{""x"":-49.296854,""y"":-25.488142}]",1549970251242,1,"[{""fromNode"":161144702,""ID"":158578547,""toNode"":161144396,""isForward"":true},{""fromNode"":161144396,""ID"":158578086,""toNode"":161144328,""isForward"":true},{""fromNode"":161144328,""ID"":158577989,""toNode"":161143900,""isForward"":true}]",0,1.5944444444444446,5.74,"R. Bernardo Jacintho da Veiga","NONE","NONE",1549970342346,2125913785,,,,,,,,,
2125911645,"Curitiba","BR",60,"R. Eduardo Sprada",2125911645,591,2,"[{""x"":-49.335772,""y"":-25.441953},{""x"":-49.336246,""y"":-25.442052},{""x"":-49.336355,""y"":-25.44209},{""x"":-49.33683,""y"":-25.442349},{""x"":-49.337095,""y"":-25.44247},{""x"":-49.337251,""y"":-25.442521},{""x"":-49.337608,""y"":-25.442597},{""x"":-49.33845,""y"":-25.442801},{""x"":-49.33863,""y"":-25.442853},{""x"":-49.339004,""y"":-25.442991},{""x"":-49.339135,""y"":-25.443055},{""x"":-49.339231,""y"":-25.443129},{""x"":-49.339351,""y"":-25.443275},{""x"":-49.339391,""y"":-25.443398},{""x"":-49.339386,""y"":-25.443457},{""x"":-49.339365,""y"":-25.443512},{""x"":-49.339295,""y"":-25.443641},{""x"":-49.339069,""y"":-25.443918},{""x"":-49.339037,""y"":-25.444001},{""x"":-49.339042,""y"":-25.444092},{""x"":-49.3391,""y"":-25.444462},{""x"":-49.339249,""y"":-25.444928}]",1549970249134,1,"[{""fromNode"":233751371,""ID"":158561346,""toNode"":233751283,""isForward"":false},{""fromNode"":233751283,""ID"":262214767,""toNode"":161131120,""isForward"":false}]",0,4.641666666666667,16.71,"R. Jeremias Maciel Perretto","NONE","NONE",1549970340266,2125911645,,,,,,,,,
2125911135,"Fazenda Rio Grande","BR",149,"R. César Carelli",2125911135,276,3,"[{""x"":-49.314788,""y"":-25.647274},{""x"":-49.314883,""y"":-25.645656},{""x"":-49.314954,""y"":-25.644784}]",1549970248760,1,"[{""fromNode"":161138820,""ID"":158570553,""toNode"":161138803,""isForward"":false},{""fromNode"":161138803,""ID"":158570531,""toNode"":161138796,""isForward"":false}]",0,1.4416666666666667,5.19,"R. Manoel Claudino Barbosa","NONE","NONE",1549970339853,2125911135,,,,,,,,,
2125911035,"Curitiba","BR",74,"Marg. Av. Linha Verde",2125911035,693,2,"[{""x"":-49.295596,""y"":-25.535277},{""x"":-49.295774,""y"":-25.534806},{""x"":-49.295937,""y"":-25.534399},{""x"":-49.297423,""y"":-25.532278},{""x"":-49.29836,""y"":-25.530847},{""x"":-49.298841,""y"":-25.530091},{""x"":-49.298942,""y"":-25.529826}]",1549970248679,2,"[{""fromNode"":161144345,""ID"":315819866,""toNode"":255932398,""isForward"":false},{""fromNode"":255932398,""ID"":364458286,""toNode"":161144127,""isForward"":false},{""fromNode"":161144127,""ID"":335777677,""toNode"":161143754,""isForward"":false},{""fromNode"":161143754,""ID"":248549958,""toNode"":211217690,""isForward"":true},{""fromNode"":211217690,""ID"":248549959,""toNode"":208239861,""isForward"":true}]",0,4.727777777777778,17.02,"R. Nicola Pellanda","NONE","NONE",1549970339842,2125911035,,,,,,,,,
2125908665,"Curitiba","BR",66,"R. Paul Garfunkel",2125908665,681,2,"[{""x"":-49.33564,""y"":-25.529696},{""x"":-49.334941,""y"":-25.531492},{""x"":-49.334684,""y"":-25.532142},{""x"":-49.334501,""y"":-25.532631},{""x"":-49.334238,""y"":-25.533262},{""x"":-49.334131,""y"":-25.533429},{""x"":-49.333972,""y"":-25.533643},{""x"":-49.333692,""y"":-25.533943},{""x"":-49.332798,""y"":-25.53464},{""x"":-49.332419,""y"":-25.534928}]",1549970246389,2,"[{""fromNode"":161132872,""ID"":158562366,""toNode"":161133101,""isForward"":false},{""fromNode"":161133101,""ID"":158562739,""toNode"":161133349,""isForward"":false},{""fromNode"":161133349,""ID"":158562842,""toNode"":161133411,""isForward"":false},{""fromNode"":161133411,""ID"":158562951,""toNode"":161133403,""isForward"":false},{""fromNode"":161133403,""ID"":158563064,""toNode"":161133288,""isForward"":false},{""fromNode"":161133288,""ID"":158563322,""toNode"":161133737,""isForward"":false},{""fromNode"":161133737,""ID"":158563718,""toNode"":161134026,""isForward"":false}]",0,4.25,15.3,"R. Emílio Romani","NONE","NONE",1549970337710,2125908665,,,,,,,,,
2097623126,"Piraquara","BR",117,"PR-415 Rod. João Leopoldo Jacomel",2097623126,641,2,"[{""x"":-49.102107,""y"":-25.451493},{""x"":-49.102549,""y"":-25.452654},{""x"":-49.102983,""y"":-25.453787},{""x"":-49.103438,""y"":-25.4549},{""x"":-49.103896,""y"":-25.456034},{""x"":-49.104255,""y"":-25.456948}]",1549970260125,1,"[{""fromNode"":161181177,""ID"":158632828,""toNode"":161181183,""isForward"":false},{""fromNode"":161181183,""ID"":158632790,""toNode"":161181140,""isForward"":false},{""fromNode"":161181140,""ID"":158632755,""toNode"":161181044,""isForward"":false},{""fromNode"":161181044,""ID"":158632719,""toNode"":161181012,""isForward"":false},{""fromNode"":161181012,""ID"":158632679,""toNode"":161180945,""isForward"":false}]",0,2.9722222222222223,10.700000000000001,"R. João Batista Vera","NONE","NONE",1549970351657,2097623126,,,,,,,,,
2097622126,"São José dos Pinhais","BR",63,"R. Benjamin Juliatto",2097622126,158,1,"[{""x"":-49.180553,""y"":-25.535984},{""x"":-49.181961,""y"":-25.535341}]",1549970259181,1,"[{""fromNode"":161172641,""ID"":158620305,""toNode"":161172315,""isForward"":false}]",0,1.1083333333333334,3.99,"R. Domingas Scroccaro Marochi","NONE","NONE",1549970350571,2097622126,,,,,,,,,
2097621996,"São José dos Pinhais","BR",83,"R. Alm. Alexandrino",2097621996,271,2,"[{""x"":-49.173705,""y"":-25.500662},{""x"":-49.175769,""y"":-25.499086}]",1549970258693,1,"[{""fromNode"":161173908,""ID"":158622243,""toNode"":161173790,""isForward"":true}]",0,1.961111111111111,7.06,"R. Octávio Cim","NONE","NONE",1549970350132,2097621996,,,,,,,,,
