"_id","city","country","delay","id","length","level","line","pubMillis","roadType","segments","severity","speed","speedKMH","street","turnType","type","updateMillis","uuid","endNode","startNode"
508336707,,"BR",75,508336707,2023,2,"[{""x"":-35.84997,""y"":-7.143305},{""x"":-35.849709,""y"":-7.143185},{""x"":-35.849465,""y"":-7.143116},{""x"":-35.849125,""y"":-7.143023},{""x"":-35.848465,""y"":-7.142876},{""x"":-35.847859,""y"":-7.142749},{""x"":-35.847164,""y"":-7.142594},{""x"":-35.846807,""y"":-7.142514},{""x"":-35.846502,""y"":-7.142469},{""x"":-35.846217,""y"":-7.142437},{""x"":-35.845968,""y"":-7.142427},{""x"":-35.845686,""y"":-7.142421},{""x"":-35.845375,""y"":-7.142413},{""x"":-35.845077,""y"":-7.142403},{""x"":-35.84482,""y"":-7.142387},{""x"":-35.844619,""y"":-7.142357},{""x"":-35.844423,""y"":-7.142307},{""x"":-35.844248,""y"":-7.142232},{""x"":-35.844104,""y"":-7.142153},{""x"":-35.843986,""y"":-7.142073},{""x"":-35.84387,""y"":-7.141974},{""x"":-35.843733,""y"":-7.141809},{""x"":-35.843645,""y"":-7.141652},{""x"":-35.843586,""y"":-7.141527},{""x"":-35.843535,""y"":-7.141389},{""x"":-35.843497,""y"":-7.141248},{""x"":-35.843481,""y"":-7.141083},{""x"":-35.843473,""y"":-7.140875},{""x"":-35.843479,""y"":-7.140561},{""x"":-35.843489,""y"":-7.140242},{""x"":-35.843538,""y"":-7.138884},{""x"":-35.843599,""y"":-7.137564},{""x"":-35.843602,""y"":-7.137152},{""x"":-35.843581,""y"":-7.136846},{""x"":-35.84354,""y"":-7.136556},{""x"":-35.843495,""y"":-7.136305},{""x"":-35.843417,""y"":-7.136021},{""x"":-35.843294,""y"":-7.135707},{""x"":-35.843165,""y"":-7.135424},{""x"":-35.843039,""y"":-7.135193},{""x"":-35.842921,""y"":-7.135007},{""x"":-35.842765,""y"":-7.134799},{""x"":-35.842575,""y"":-7.134594},{""x"":-35.842368,""y"":-7.134381},{""x"":-35.8421,""y"":-7.134136},{""x"":-35.841754,""y"":-7.133817},{""x"":-35.841526,""y"":-7.133599},{""x"":-35.841333,""y"":-7.13342},{""x"":-35.84122,""y"":-7.133303},{""x"":-35.841135,""y"":-7.133194},{""x"":-35.841024,""y"":-7.133053},{""x"":-35.840864,""y"":-7.132779},{""x"":-35.840697,""y"":-7.132534},{""x"":-35.840547,""y"":-7.132321},{""x"":-35.840386,""y"":-7.132146},{""x"":-35.840225,""y"":-7.131989},{""x"":-35.840037,""y"":-7.131845},{""x"":-35.839791,""y"":-7.131682},{""x"":-35.839635,""y"":-7.13159}]",1550413212827,7,"[{""fromNode"":235083877,""ID"":284681150,""toNode"":188805014,""isForward"":true},{""fromNode"":188805014,""ID"":326835614,""toNode"":262840019,""isForward"":true},{""fromNode"":262840019,""ID"":326835615,""toNode"":235425099,""isForward"":true},{""fromNode"":235425099,""ID"":285236832,""toNode"":188805020,""isForward"":true}]",2,13.430555555555555,48.35,"PB-097","NONE","NONE",1550413787296,508336707,"Lagoa Seca","Lagoa Seca"
474255709,"Campina Grande","BR",75,474255709,368,3,"[{""x"":-35.892715,""y"":-7.231612},{""x"":-35.892593,""y"":-7.232544},{""x"":-35.892473,""y"":-7.23346},{""x"":-35.892391,""y"":-7.234087},{""x"":-35.892279,""y"":-7.234912}]",1550413298326,1,"[{""fromNode"":159783289,""ID"":156548030,""toNode"":159783300,""isForward"":true},{""fromNode"":159783300,""ID"":156548050,""toNode"":159783311,""isForward"":true},{""fromNode"":159783311,""ID"":156548067,""toNode"":159783363,""isForward"":true},{""fromNode"":159783363,""ID"":156548076,""toNode"":159783332,""isForward"":true}]",0,2.941666666666667,10.590000000000002,"R. Espírito Santo","NONE","NONE",1550413543234,474255709,"R. Odon Bezerra",
465303423,"Campina Grande","BR",121,465303423,265,3,"[{""x"":-35.90111,""y"":-7.252447},{""x"":-35.903488,""y"":-7.252163}]",1550413465410,1,"[{""fromNode"":159782023,""ID"":156545949,""toNode"":159781883,""isForward"":true}]",0,1.5972222222222223,5.750000000000001,"R. Dr. Antônio Figueiredo Agra","NONE","NONE",1550413791929,465303423,"R. Francisco Paulino de Barros",
462770344,,"BR",88,462770344,1432,2,"[{""x"":-35.92204,""y"":-7.150317},{""x"":-35.922065,""y"":-7.15151},{""x"":-35.922099,""y"":-7.152524},{""x"":-35.922091,""y"":-7.152846},{""x"":-35.92204,""y"":-7.153173},{""x"":-35.921796,""y"":-7.154081},{""x"":-35.921668,""y"":-7.154373},{""x"":-35.921477,""y"":-7.154693},{""x"":-35.921147,""y"":-7.155174},{""x"":-35.920466,""y"":-7.155994},{""x"":-35.920147,""y"":-7.156287},{""x"":-35.919887,""y"":-7.15646},{""x"":-35.919565,""y"":-7.156601},{""x"":-35.919229,""y"":-7.15671},{""x"":-35.918296,""y"":-7.156848},{""x"":-35.91814,""y"":-7.15692},{""x"":-35.917904,""y"":-7.157077},{""x"":-35.917566,""y"":-7.157386},{""x"":-35.917236,""y"":-7.15761},{""x"":-35.916891,""y"":-7.157711},{""x"":-35.916397,""y"":-7.157923},{""x"":-35.915898,""y"":-7.158291},{""x"":-35.915297,""y"":-7.158839},{""x"":-35.914911,""y"":-7.159249},{""x"":-35.914786,""y"":-7.159432}]",1550413542047,7,"[{""fromNode"":208586628,""ID"":244913187,""toNode"":208924512,""isForward"":false},{""fromNode"":208924512,""ID"":322640549,""toNode"":260268809,""isForward"":false}]",0,8.022222222222222,28.88,"PB-113","NONE","NONE",1550414119694,462770344,"Campinote","Campinote"
474839649,"Campina Grande","BR",84,474839649,363,3,"[{""x"":-35.872553,""y"":-7.225327},{""x"":-35.872837,""y"":-7.224233},{""x"":-35.873023,""y"":-7.223546},{""x"":-35.873157,""y"":-7.22303},{""x"":-35.873291,""y"":-7.222434},{""x"":-35.873367,""y"":-7.222155}]",1550413789996,2,"[{""fromNode"":159785212,""ID"":156551042,""toNode"":159785190,""isForward"":false},{""fromNode"":159785190,""ID"":156551013,""toNode"":159785154,""isForward"":false},{""fromNode"":159785154,""ID"":156551001,""toNode"":159785062,""isForward"":false},{""fromNode"":159785062,""ID"":156550980,""toNode"":159785111,""isForward"":false},{""fromNode"":159785111,""ID"":156550977,""toNode"":159785156,""isForward"":false}]",0,2.736111111111111,9.85,"R. Campos Sales","NONE","NONE",1550413789999,474839649,,
463329044,"Campina Grande","BR",75,463329044,465,3,"[{""x"":-35.8862,""y"":-7.215768},{""x"":-35.885922,""y"":-7.215353},{""x"":-35.88546,""y"":-7.214642},{""x"":-35.885407,""y"":-7.214561},{""x"":-35.885338,""y"":-7.214454},{""x"":-35.884957,""y"":-7.213886},{""x"":-35.884885,""y"":-7.213779},{""x"":-35.884549,""y"":-7.213279},{""x"":-35.884275,""y"":-7.212795},{""x"":-35.883981,""y"":-7.2122}]",1550414039836,1,"[{""fromNode"":159783847,""ID"":156548891,""toNode"":159783872,""isForward"":true},{""fromNode"":159783872,""ID"":156548960,""toNode"":159783921,""isForward"":true},{""fromNode"":159783921,""ID"":156549032,""toNode"":159783820,""isForward"":true},{""fromNode"":159783820,""ID"":156549046,""toNode"":159783899,""isForward"":true},{""fromNode"":159783899,""ID"":156549056,""toNode"":159783958,""isForward"":true},{""fromNode"":159783958,""ID"":355753805,""toNode"":281006949,""isForward"":true},{""fromNode"":281006949,""ID"":355753808,""toNode"":159783994,""isForward"":true},{""fromNode"":159783994,""ID"":156549180,""toNode"":159784069,""isForward"":true},{""fromNode"":159784069,""ID"":156549209,""toNode"":159784007,""isForward"":true}]",0,3.2194444444444446,11.59,"R. Vigolvino Wanderley","NONE","NONE",1550414699784,463329044,"Av. Janúncio Ferreira",
463329554,,"BR",114,463329554,5932,1,"[{""x"":-35.822416,""y"":-7.18744},{""x"":-35.82205,""y"":-7.187287},{""x"":-35.820746,""y"":-7.186725},{""x"":-35.819639,""y"":-7.186238},{""x"":-35.818952,""y"":-7.185948},{""x"":-35.818611,""y"":-7.185834},{""x"":-35.818281,""y"":-7.18574},{""x"":-35.817986,""y"":-7.18569},{""x"":-35.817603,""y"":-7.185655},{""x"":-35.817085,""y"":-7.185618},{""x"":-35.816382,""y"":-7.185575},{""x"":-35.815846,""y"":-7.185538},{""x"":-35.81554,""y"":-7.18552},{""x"":-35.815213,""y"":-7.185488},{""x"":-35.814918,""y"":-7.185448},{""x"":-35.814537,""y"":-7.185384},{""x"":-35.81403,""y"":-7.185299},{""x"":-35.813333,""y"":-7.185179},{""x"":-35.81281,""y"":-7.185094},{""x"":-35.812475,""y"":-7.185041},{""x"":-35.812153,""y"":-7.185006},{""x"":-35.811807,""y"":-7.184977},{""x"":-35.811259,""y"":-7.184947},{""x"":-35.81057,""y"":-7.184937},{""x"":-35.8098,""y"":-7.184915},{""x"":-35.809014,""y"":-7.184907},{""x"":-35.808153,""y"":-7.184934},{""x"":-35.807201,""y"":-7.184977},{""x"":-35.805833,""y"":-7.185019},{""x"":-35.804811,""y"":-7.185062},{""x"":-35.804106,""y"":-7.185075},{""x"":-35.803658,""y"":-7.185126},{""x"":-35.803339,""y"":-7.185168},{""x"":-35.803033,""y"":-7.185235},{""x"":-35.802864,""y"":-7.185285},{""x"":-35.802296,""y"":-7.185453},{""x"":-35.801461,""y"":-7.185693},{""x"":-35.800279,""y"":-7.186081},{""x"":-35.799477,""y"":-7.186347},{""x"":-35.798653,""y"":-7.186584},{""x"":-35.797996,""y"":-7.186757},{""x"":-35.797631,""y"":-7.18685},{""x"":-35.797312,""y"":-7.186909},{""x"":-35.796928,""y"":-7.186959},{""x"":-35.796389,""y"":-7.186999},{""x"":-35.795955,""y"":-7.187055},{""x"":-35.795617,""y"":-7.187135},{""x"":-35.795327,""y"":-7.187236},{""x"":-35.795275,""y"":-7.187259},{""x"":-35.795037,""y"":-7.187364},{""x"":-35.794742,""y"":-7.187513},{""x"":-35.794445,""y"":-7.187646},{""x"":-35.794163,""y"":-7.187755},{""x"":-35.793876,""y"":-7.187856},{""x"":-35.793498,""y"":-7.187962},{""x"":-35.792935,""y"":-7.188098},{""x"":-35.792004,""y"":-7.188348},{""x"":-35.790934,""y"":-7.188636},{""x"":-35.790456,""y"":-7.188763},{""x"":-35.790169,""y"":-7.188801},{""x"":-35.789796,""y"":-7.188806},{""x"":-35.789507,""y"":-7.188769},{""x"":-35.78919,""y"":-7.188705},{""x"":-35.78893,""y"":-7.188609},{""x"":-35.788584,""y"":-7.188471},{""x"":-35.788013,""y"":-7.188226},{""x"":-35.786972,""y"":-7.187779},{""x"":-35.786315,""y"":-7.187505},{""x"":-35.786023,""y"":-7.187393},{""x"":-35.785813,""y"":-7.187337},{""x"":-35.785545,""y"":-7.187324},{""x"":-35.785274,""y"":-7.187326},{""x"":-35.784987,""y"":-7.187356},{""x"":-35.784647,""y"":-7.187417},{""x"":-35.783708,""y"":-7.187595},{""x"":-35.783053,""y"":-7.18772},{""x"":-35.782753,""y"":-7.1878},{""x"":-35.782533,""y"":-7.187893},{""x"":-35.782337,""y"":-7.187992},{""x"":-35.782139,""y"":-7.188125},{""x"":-35.781908,""y"":-7.188279},{""x"":-35.781723,""y"":-7.188383},{""x"":-35.781605,""y"":-7.188452},{""x"":-35.781449,""y"":-7.188503},{""x"":-35.781307,""y"":-7.188535},{""x"":-35.781152,""y"":-7.188559},{""x"":-35.780953,""y"":-7.188561},{""x"":-35.780545,""y"":-7.188564},{""x"":-35.779524,""y"":-7.188572},{""x"":-35.778086,""y"":-7.188575},{""x"":-35.777088,""y"":-7.188598},{""x"":-35.776742,""y"":-7.188604},{""x"":-35.77645,""y"":-7.188564},{""x"":-35.776249,""y"":-7.188492},{""x"":-35.776069,""y"":-7.188388},{""x"":-35.775916,""y"":-7.188261},{""x"":-35.775777,""y"":-7.188114},{""x"":-35.77564,""y"":-7.187912},{""x"":-35.775481,""y"":-7.187627},{""x"":-35.77528,""y"":-7.187257},{""x"":-35.77498,""y"":-7.186749},{""x"":-35.774749,""y"":-7.186342},{""x"":-35.77462,""y"":-7.186142},{""x"":-35.774409,""y"":-7.185937},{""x"":-35.774202,""y"":-7.185775},{""x"":-35.773974,""y"":-7.185631},{""x"":-35.77373,""y"":-7.185525},{""x"":-35.773513,""y"":-7.18545},{""x"":-35.773261,""y"":-7.185378},{""x"":-35.772797,""y"":-7.185259},{""x"":-35.772276,""y"":-7.185139},{""x"":-35.771877,""y"":-7.185051},{""x"":-35.771716,""y"":-7.185023}]",1550414040558,7,"[{""fromNode"":188706554,""ID"":353899709,""toNode"":279789389,""isForward"":false},{""fromNode"":279789389,""ID"":353899708,""toNode"":208585587,""isForward"":false}]",2,17.725,63.81000000000001,"PB-095","NONE","NONE",1550414702740,463329554,"Massaranduba","Lagoa Seca"
459459382,"Campina Grande","BR",102,459459382,660,2,"[{""x"":-35.897408,""y"":-7.216257},{""x"":-35.896139,""y"":-7.2166},{""x"":-35.894725,""y"":-7.216953},{""x"":-35.893319,""y"":-7.217303},{""x"":-35.891621,""y"":-7.217751}]",1550414042167,2,"[{""fromNode"":159782678,""ID"":261106004,""toNode"":159782899,""isForward"":false},{""fromNode"":159782899,""ID"":156547482,""toNode"":159782990,""isForward"":false},{""fromNode"":159782990,""ID"":156547714,""toNode"":159783136,""isForward"":false},{""fromNode"":159783136,""ID"":156547935,""toNode"":159783283,""isForward"":false}]",0,3.513888888888889,12.65,"Av. Pres. Getúlio Vargas","NONE","NONE",1550415958025,459459382,"R. Siqueira Campos",
463632401,"Campina Grande","BR",89,463632401,314,3,"[{""x"":-35.897237,""y"":-7.215505},{""x"":-35.897408,""y"":-7.216257},{""x"":-35.897529,""y"":-7.21677},{""x"":-35.897639,""y"":-7.217292},{""x"":-35.897762,""y"":-7.217795},{""x"":-35.897883,""y"":-7.218279}]",1550414042419,2,"[{""fromNode"":203951980,""ID"":268297258,""toNode"":159782678,""isForward"":true},{""fromNode"":159782678,""ID"":268297259,""toNode"":159782653,""isForward"":true},{""fromNode"":159782653,""ID"":268297260,""toNode"":159782639,""isForward"":true},{""fromNode"":159782639,""ID"":268297261,""toNode"":159782615,""isForward"":true},{""fromNode"":159782615,""ID"":268297262,""toNode"":159782599,""isForward"":true}]",0,2.2111111111111112,7.960000000000001,"R. Montevidéu","NONE","NONE",1550414700742,463632401,"R. Dom Pedro II",
459574262,"Campina Grande","BR",182,459574262,620,2,"[{""x"":-35.893056,""y"":-7.241608},{""x"":-35.893328,""y"":-7.239665},{""x"":-35.893428,""y"":-7.238627},{""x"":-35.893576,""y"":-7.237452},{""x"":-35.89374,""y"":-7.236038}]",1550414124982,1,"[{""fromNode"":159783239,""ID"":156547929,""toNode"":159783206,""isForward"":false},{""fromNode"":159783206,""ID"":156547914,""toNode"":159783197,""isForward"":false},{""fromNode"":159783197,""ID"":156547894,""toNode"":159783187,""isForward"":false},{""fromNode"":159783187,""ID"":156547869,""toNode"":159783160,""isForward"":false}]",0,2.0944444444444446,7.540000000000001,"R. Riachuelo","NONE","NONE",1550414456272,459574262,"R. Odon Bezerra",
480132568,"Campina Grande","BR",81,480132568,428,3,"[{""x"":-35.930806,""y"":-7.208395},{""x"":-35.931167,""y"":-7.208463},{""x"":-35.931472,""y"":-7.208487},{""x"":-35.931767,""y"":-7.208543},{""x"":-35.932028,""y"":-7.208614},{""x"":-35.932317,""y"":-7.208694},{""x"":-35.93272,""y"":-7.208814},{""x"":-35.933012,""y"":-7.208952},{""x"":-35.933288,""y"":-7.209131},{""x"":-35.93375,""y"":-7.20918},{""x"":-35.934061,""y"":-7.209248},{""x"":-35.934229,""y"":-7.209307},{""x"":-35.934529,""y"":-7.209342}]",1550413868856,1,"[{""fromNode"":204305985,""ID"":283303035,""toNode"":234245834,""isForward"":true},{""fromNode"":234245834,""ID"":283303036,""toNode"":204306305,""isForward"":true},{""fromNode"":204306305,""ID"":237693513,""toNode"":159778688,""isForward"":false},{""fromNode"":159778688,""ID"":156541035,""toNode"":159778677,""isForward"":true},{""fromNode"":159778677,""ID"":156541018,""toNode"":234245912,""isForward"":true}]",0,3.3472222222222223,12.05,"R. Santa Terezinha","NONE","NONE",1550414367535,480132568,"R. Nara Leão",
475070999,"Campina Grande","BR",66,475070999,528,2,"[{""x"":-35.907156,""y"":-7.229207},{""x"":-35.906436,""y"":-7.229243},{""x"":-35.905795,""y"":-7.229281},{""x"":-35.905638,""y"":-7.229287},{""x"":-35.905365,""y"":-7.229308},{""x"":-35.905144,""y"":-7.22932},{""x"":-35.904826,""y"":-7.229338},{""x"":-35.9035,""y"":-7.229406},{""x"":-35.902376,""y"":-7.229477}]",1550414035784,2,"[{""fromNode"":159781397,""ID"":156545155,""toNode"":159781489,""isForward"":false},{""fromNode"":159781489,""ID"":156545331,""toNode"":159781615,""isForward"":false},{""fromNode"":159781615,""ID"":247960310,""toNode"":210844631,""isForward"":false},{""fromNode"":210844631,""ID"":247960309,""toNode"":174404607,""isForward"":false},{""fromNode"":174404607,""ID"":184278154,""toNode"":159781695,""isForward"":false},{""fromNode"":159781695,""ID"":247960258,""toNode"":210844603,""isForward"":false},{""fromNode"":210844603,""ID"":247960257,""toNode"":159781781,""isForward"":false},{""fromNode"":159781781,""ID"":156545966,""toNode"":159782032,""isForward"":false}]",0,4.344444444444444,15.639999999999999,"Av. Prof. Almeida Barreto","NONE","NONE",1550414699025,475070999,"R. Pres. Costa e Silva",
463655280,"Campina Grande","BR",113,463655280,474,3,"[{""x"":-35.892715,""y"":-7.231612},{""x"":-35.892593,""y"":-7.232544},{""x"":-35.892473,""y"":-7.23346},{""x"":-35.892391,""y"":-7.234087},{""x"":-35.892279,""y"":-7.234912},{""x"":-35.892261,""y"":-7.235144},{""x"":-35.892167,""y"":-7.23586}]",1550414038937,1,"[{""fromNode"":159783289,""ID"":156548030,""toNode"":159783300,""isForward"":true},{""fromNode"":159783300,""ID"":156548050,""toNode"":159783311,""isForward"":true},{""fromNode"":159783311,""ID"":156548067,""toNode"":159783363,""isForward"":true},{""fromNode"":159783363,""ID"":156548076,""toNode"":159783332,""isForward"":true},{""fromNode"":159783332,""ID"":156548101,""toNode"":159783331,""isForward"":true},{""fromNode"":159783331,""ID"":156548103,""toNode"":159783322,""isForward"":true}]",0,2.4722222222222223,8.9,"R. Espírito Santo","NONE","NONE",1550414701100,463655280,"R. Odon Bezerra",
475075149,"Campina Grande","BR",83,475075149,371,3,"[{""x"":-35.910491,""y"":-7.232754},{""x"":-35.910997,""y"":-7.23296},{""x"":-35.911787,""y"":-7.233232},{""x"":-35.912716,""y"":-7.233691},{""x"":-35.913579,""y"":-7.234084}]",1550414038984,1,"[{""fromNode"":159780979,""ID"":156544394,""toNode"":159780890,""isForward"":true},{""fromNode"":159780890,""ID"":156544270,""toNode"":159780800,""isForward"":true},{""fromNode"":159780800,""ID"":156544151,""toNode"":159780716,""isForward"":true},{""fromNode"":159780716,""ID"":184753232,""toNode"":174608181,""isForward"":true}]",0,2.4555555555555557,8.840000000000002,"R. Josefa Maria de Oliveira","NONE","NONE",1550414701142,475075149,"R. José Sebastião da Silva",
463655590,"Campina Grande","BR",211,463655590,223,4,"[{""x"":-35.891042,""y"":-7.248267},{""x"":-35.891462,""y"":-7.248307},{""x"":-35.891734,""y"":-7.248337},{""x"":-35.892239,""y"":-7.248405},{""x"":-35.892408,""y"":-7.248432},{""x"":-35.893047,""y"":-7.248501}]",1550414039101,1,"[{""fromNode"":159783457,""ID"":156548225,""toNode"":159783437,""isForward"":true},{""fromNode"":159783437,""ID"":156548190,""toNode"":159783397,""isForward"":true},{""fromNode"":159783397,""ID"":156548121,""toNode"":159783370,""isForward"":true},{""fromNode"":159783370,""ID"":156548088,""toNode"":159783313,""isForward"":true},{""fromNode"":159783313,""ID"":156547988,""toNode"":159783237,""isForward"":true}]",0,0.8861111111111111,3.19,"R. Isaac Catão","NONE","NONE",1550414701406,463655590,"R. Severino Pimentel",
464062531,"Campina Grande","BR",126,464062531,285,3,"[{""x"":-35.925799,""y"":-7.254328},{""x"":-35.925354,""y"":-7.255699},{""x"":-35.925054,""y"":-7.256795}]",1550414452450,1,"[{""fromNode"":159779401,""ID"":237403756,""toNode"":159779448,""isForward"":false},{""fromNode"":159779448,""ID"":156542194,""toNode"":159779490,""isForward"":true}]",0,1.7555555555555555,6.32,"R. Alice Araújo Cruz","NONE","NONE",1550414700728,464062531,"R. José Oscar Teixeira Primo",
480930648,"Campina Grande","BR",121,480930648,155,3,"[{""x"":-35.875669,""y"":-7.246095},{""x"":-35.875852,""y"":-7.244706}]",1550414535357,1,"[{""fromNode"":159784936,""ID"":156550642,""toNode"":159784917,""isForward"":false}]",0,1.0138888888888888,3.65,"R. Edmundo Pereira de Farias","NONE","NONE",1550415031391,480930648,"R. Luiz Sodré Filho",
476131459,"Campina Grande","BR",65,476131459,360,2,"[{""x"":-35.898068,""y"":-7.219107},{""x"":-35.898264,""y"":-7.219934},{""x"":-35.89862,""y"":-7.221536},{""x"":-35.898807,""y"":-7.222281}]",1550415031353,2,"[{""fromNode"":159782569,""ID"":268297264,""toNode"":159782656,""isForward"":true},{""fromNode"":159782656,""ID"":268297265,""toNode"":159782602,""isForward"":true},{""fromNode"":159782602,""ID"":268297266,""toNode"":159782479,""isForward"":true}]",0,2.95,10.620000000000001,"R. Montevidéu","NONE","NONE",1550415031356,476131459,"R. Mal. Deodoro",
481687498,"Campina Grande","BR",150,481687498,151,4,"[{""x"":-35.899461,""y"":-7.248894},{""x"":-35.900828,""y"":-7.248909}]",1550415275614,1,"[{""fromNode"":159782395,""ID"":368709205,""toNode"":289422698,""isForward"":false}]",0,0.9194444444444444,3.31,"Tv. Augusto Borborema","NONE","NONE",1550415869407,481687498,"R. José Gonçalves Lucena",
481688468,"Campina Grande","BR",119,481688468,736,3,"[{""x"":-35.907156,""y"":-7.229207},{""x"":-35.906436,""y"":-7.229243},{""x"":-35.905795,""y"":-7.229281},{""x"":-35.905638,""y"":-7.229287},{""x"":-35.905365,""y"":-7.229308},{""x"":-35.905144,""y"":-7.22932},{""x"":-35.904826,""y"":-7.229338},{""x"":-35.9035,""y"":-7.229406},{""x"":-35.902376,""y"":-7.229477},{""x"":-35.901804,""y"":-7.229496},{""x"":-35.901356,""y"":-7.229515},{""x"":-35.900498,""y"":-7.229557}]",1550415276441,2,"[{""fromNode"":159781397,""ID"":156545155,""toNode"":159781489,""isForward"":false},{""fromNode"":159781489,""ID"":156545331,""toNode"":159781615,""isForward"":false},{""fromNode"":159781615,""ID"":247960310,""toNode"":210844631,""isForward"":false},{""fromNode"":210844631,""ID"":247960309,""toNode"":174404607,""isForward"":false},{""fromNode"":174404607,""ID"":184278154,""toNode"":159781695,""isForward"":false},{""fromNode"":159781695,""ID"":247960258,""toNode"":210844603,""isForward"":false},{""fromNode"":210844603,""ID"":247960257,""toNode"":159781781,""isForward"":false},{""fromNode"":159781781,""ID"":156545966,""toNode"":159782032,""isForward"":false},{""fromNode"":159782032,""ID"":156546219,""toNode"":159782196,""isForward"":false},{""fromNode"":159782196,""ID"":156546330,""toNode"":159782266,""isForward"":false},{""fromNode"":159782266,""ID"":156546431,""toNode"":159782328,""isForward"":false}]",0,3.75,13.5,"Av. Prof. Almeida Barreto","NONE","NONE",1550415276444,481688468,"R. da República",
481691178,"Campina Grande","BR",73,481691178,689,2,"[{""x"":-35.920675,""y"":-7.255339},{""x"":-35.920535,""y"":-7.255814},{""x"":-35.920415,""y"":-7.256268},{""x"":-35.920324,""y"":-7.256747},{""x"":-35.920262,""y"":-7.257188},{""x"":-35.920159,""y"":-7.257681},{""x"":-35.92009,""y"":-7.258117},{""x"":-35.920004,""y"":-7.258607},{""x"":-35.919891,""y"":-7.259163},{""x"":-35.919816,""y"":-7.259605},{""x"":-35.919722,""y"":-7.26007},{""x"":-35.919615,""y"":-7.26061},{""x"":-35.919472,""y"":-7.261241},{""x"":-35.919317,""y"":-7.261338}]",1550415279102,1,"[{""fromNode"":159779821,""ID"":233783026,""toNode"":201785400,""isForward"":true},{""fromNode"":201785400,""ID"":233783032,""toNode"":201785402,""isForward"":true},{""fromNode"":201785402,""ID"":233783033,""toNode"":200074783,""isForward"":true},{""fromNode"":200074783,""ID"":233783097,""toNode"":201785443,""isForward"":true},{""fromNode"":201785443,""ID"":280649850,""toNode"":201785449,""isForward"":true},{""fromNode"":201785449,""ID"":280649857,""toNode"":201787221,""isForward"":true},{""fromNode"":201787221,""ID"":280649934,""toNode"":201785457,""isForward"":true},{""fromNode"":201785457,""ID"":280651870,""toNode"":201785463,""isForward"":true},{""fromNode"":201785463,""ID"":233783139,""toNode"":201787222,""isForward"":true},{""fromNode"":201787222,""ID"":233783144,""toNode"":201785467,""isForward"":true},{""fromNode"":201785467,""ID"":280649229,""toNode"":232569949,""isForward"":true},{""fromNode"":232569949,""ID"":280649238,""toNode"":159780075,""isForward"":true}]",0,3.85,13.860000000000001,,"NONE","NONE",1550415956467,481691178,"R. João Tamanduá",
476407239,"Campina Grande","BR",74,476407239,628,3,"[{""x"":-35.899072,""y"":-7.216911},{""x"":-35.897639,""y"":-7.217292},{""x"":-35.896404,""y"":-7.217594},{""x"":-35.894977,""y"":-7.217956},{""x"":-35.893562,""y"":-7.218322}]",1550415280364,1,"[{""fromNode"":159782480,""ID"":156546935,""toNode"":159782639,""isForward"":false},{""fromNode"":159782639,""ID"":156547235,""toNode"":159782824,""isForward"":false},{""fromNode"":159782824,""ID"":156547443,""toNode"":159782963,""isForward"":false},{""fromNode"":159782963,""ID"":156547683,""toNode"":159783118,""isForward"":false}]",0,2.825,10.170000000000002,"Av. Rio Branco","NONE","NONE",1550415958309,476407239,"R. Antenor Navarro",
460787692,"Campina Grande","BR",87,460787692,200,3,"[{""x"":-35.886679,""y"":-7.208501},{""x"":-35.887028,""y"":-7.208604},{""x"":-35.887148,""y"":-7.208644},{""x"":-35.888417,""y"":-7.209024}]",1550415280748,1,"[{""fromNode"":159783806,""ID"":156548791,""toNode"":159783796,""isForward"":false},{""fromNode"":159783796,""ID"":190850311,""toNode"":159783691,""isForward"":false},{""fromNode"":159783691,""ID"":156548618,""toNode"":159783675,""isForward"":false}]",0,1.5611111111111111,5.62,"R. Francisco Afonso de Albuquerque","NONE","NONE",1550415957987,460787692,"R. Henrique Dias",
460787842,"Campina Grande","BR",123,460787842,1065,2,"[{""x"":-35.888072,""y"":-7.218701},{""x"":-35.889396,""y"":-7.218348},{""x"":-35.891621,""y"":-7.217751},{""x"":-35.893319,""y"":-7.217303},{""x"":-35.894725,""y"":-7.216953},{""x"":-35.896139,""y"":-7.2166},{""x"":-35.897408,""y"":-7.216257}]",1550415280844,2,"[{""fromNode"":159783605,""ID"":156548478,""toNode"":159783444,""isForward"":true},{""fromNode"":159783444,""ID"":156548205,""toNode"":159783283,""isForward"":true},{""fromNode"":159783283,""ID"":156547935,""toNode"":159783136,""isForward"":true},{""fromNode"":159783136,""ID"":156547714,""toNode"":159782990,""isForward"":true},{""fromNode"":159782990,""ID"":156547482,""toNode"":159782899,""isForward"":true},{""fromNode"":159782899,""ID"":261106004,""toNode"":159782678,""isForward"":true}]",0,4.022222222222222,14.48,"Av. Pres. Getúlio Vargas","NONE","NONE",1550415958035,460787842,"R. Ver. Arrojado Lisboa",
