"_id","severity","country","city","level","line","speedKMH","length","turnType","type","uuid","endNode","speed","segments","roadType","delay","updateMillis","street","id","pubMillis"
1233550389,0,"BR","Curitiba",4,"[{""x"":-49.312692,""y"":-25.488266},{""x"":-49.312897,""y"":-25.489155},{""x"":-49.313098,""y"":-25.489986},{""x"":-49.313132,""y"":-25.49012},{""x"":-49.313314,""y"":-25.49085}]",4.62,293,"NONE","NONE",1233550389,"R. João de Paula Cordeiro Filho",1.2833333333333334,"[{""fromNode"":161139658,""ID"":158571355,""toNode"":161139585,""isForward"":true},{""fromNode"":161139585,""ID"":158571261,""toNode"":161139512,""isForward"":true},{""fromNode"":161139512,""ID"":323037041,""toNode"":260527333,""isForward"":false},{""fromNode"":260527333,""ID"":323037040,""toNode"":161139465,""isForward"":false}]",1,133,1543584113497,"R. Carolina Castelli",1233550389,1543583909949
1233546929,0,"BR","Curitiba",3,"[{""x"":-49.335945,""y"":-25.38089},{""x"":-49.335918,""y"":-25.381271},{""x"":-49.336071,""y"":-25.382264},{""x"":-49.336208,""y"":-25.383146},{""x"":-49.336259,""y"":-25.383415},{""x"":-49.336348,""y"":-25.384058},{""x"":-49.336788,""y"":-25.385921}]",10.610000000000001,565,"NONE","NONE",1233546929,"R. Marechal Lott",2.9472222222222224,"[{""fromNode"":161132900,""ID"":158562104,""toNode"":161132841,""isForward"":false},{""fromNode"":161132841,""ID"":158562027,""toNode"":161132830,""isForward"":false},{""fromNode"":161132830,""ID"":309158964,""toNode"":251622322,""isForward"":false},{""fromNode"":251622322,""ID"":309158962,""toNode"":161132073,""isForward"":false},{""fromNode"":161132073,""ID"":269991703,""toNode"":161132106,""isForward"":true}]",1,122,1543584109949,"R. Gerônimo Muraro",1233546929,1543583905960
1233546819,0,"BR","Curitiba",2,"[{""x"":-49.329036,""y"":-25.398514},{""x"":-49.329709,""y"":-25.399113},{""x"":-49.330891,""y"":-25.400362},{""x"":-49.33101,""y"":-25.400469},{""x"":-49.331111,""y"":-25.40056},{""x"":-49.332146,""y"":-25.40166}]",10.559999999999999,468,"NONE","NONE",1233546819,"Av. Manoel Ribas",2.933333333333333,"[{""fromNode"":253826700,""ID"":312620164,""toNode"":161134580,""isForward"":true},{""fromNode"":161134580,""ID"":255877343,""toNode"":215767224,""isForward"":false},{""fromNode"":215767224,""ID"":255877342,""toNode"":161134161,""isForward"":false},{""fromNode"":161134161,""ID"":158564054,""toNode"":161133988,""isForward"":false}]",1,75,1543584109941,"R. Me. Clélia Merloni",1233546819,1543583905866
1233545799,0,"BR","Curitiba",2,"[{""x"":-49.334115,""y"":-25.399624},{""x"":-49.33341,""y"":-25.399843},{""x"":-49.332319,""y"":-25.40006},{""x"":-49.331726,""y"":-25.400256},{""x"":-49.331444,""y"":-25.40038},{""x"":-49.331111,""y"":-25.40056},{""x"":-49.329807,""y"":-25.401492},{""x"":-49.329667,""y"":-25.401574},{""x"":-49.329542,""y"":-25.401647}]",14.16,520,"NONE","NONE",1233545799,"R. Sta. Bertila Boscardin",3.933333333333333,"[{""fromNode"":161132489,""ID"":163545644,""toNode"":161133607,""isForward"":true},{""fromNode"":161133607,""ID"":158563443,""toNode"":161133828,""isForward"":false},{""fromNode"":161133828,""ID"":158563915,""toNode"":161134161,""isForward"":false},{""fromNode"":161134161,""ID"":269990793,""toNode"":215767225,""isForward"":false},{""fromNode"":215767225,""ID"":255877344,""toNode"":161134579,""isForward"":false}]",2,76,1543584108683,"R. Via Veneto",1233545799,1543583904354
1233431609,0,"BR","Curitiba",3,"[{""x"":-49.276787,""y"":-25.537561},{""x"":-49.276151,""y"":-25.537343},{""x"":-49.275007,""y"":-25.536949},{""x"":-49.274805,""y"":-25.53688},{""x"":-49.273084,""y"":-25.536289},{""x"":-49.271603,""y"":-25.535782},{""x"":-49.271198,""y"":-25.535647},{""x"":-49.270594,""y"":-25.535442},{""x"":-49.27028,""y"":-25.535333}]",13,699,"NONE","NONE",1233431609,"R. São José dos Pinhais",3.611111111111111,"[{""fromNode"":161149433,""ID"":158585811,""toNode"":161149572,""isForward"":true},{""fromNode"":161149572,""ID"":158586104,""toNode"":161149778,""isForward"":true},{""fromNode"":161149778,""ID"":324782848,""toNode"":261624589,""isForward"":true},{""fromNode"":261624589,""ID"":324782850,""toNode"":161150141,""isForward"":true},{""fromNode"":161150141,""ID"":250752056,""toNode"":161150711,""isForward"":true},{""fromNode"":161150711,""ID"":158588170,""toNode"":161151159,""isForward"":true},{""fromNode"":161151159,""ID"":158588423,""toNode"":161151324,""isForward"":true},{""fromNode"":161151324,""ID"":158588654,""toNode"":161151469,""isForward"":true}]",2,112,1543584114939,"R. Izaac Ferreira da Cruz",1233431609,1543583799156
1233430269,0,"BR","Curitiba",3,"[{""x"":-49.227214,""y"":-25.453327},{""x"":-49.227293,""y"":-25.453164},{""x"":-49.228041,""y"":-25.452461},{""x"":-49.228238,""y"":-25.452266},{""x"":-49.229375,""y"":-25.451241},{""x"":-49.229504,""y"":-25.451094},{""x"":-49.229552,""y"":-25.451016}]",8.340000000000002,349,"NONE","NONE",1233430269,"R. Marcos Smanhotto",2.316666666666667,"[{""fromNode"":161162058,""ID"":165683220,""toNode"":164289205,""isForward"":false},{""fromNode"":164289205,""ID"":165683218,""toNode"":161162012,""isForward"":false},{""fromNode"":161162012,""ID"":158604504,""toNode"":161161797,""isForward"":true},{""fromNode"":161161797,""ID"":158604120,""toNode"":161161752,""isForward"":true}]",2,96,1543584113973,"Av. N. Sra. de Lourdes",1233430269,1543583797310
1232871009,0,"BR","Araucária",2,"[{""x"":-49.352426,""y"":-25.527538},{""x"":-49.353077,""y"":-25.52797},{""x"":-49.353719,""y"":-25.528375},{""x"":-49.354822,""y"":-25.529129},{""x"":-49.356798,""y"":-25.530812},{""x"":-49.358949,""y"":-25.532351}]",22.53,846,"NONE","NONE",1232871009,"Via Exclusiva Ônibus",6.258333333333334,"[{""fromNode"":243409215,""ID"":296418341,""toNode"":243409406,""isForward"":true},{""fromNode"":243409406,""ID"":296418342,""toNode"":161128209,""isForward"":true},{""fromNode"":161128209,""ID"":158555702,""toNode"":161127858,""isForward"":true},{""fromNode"":161127858,""ID"":158555255,""toNode"":161127624,""isForward"":true},{""fromNode"":161127624,""ID"":357289292,""toNode"":161127303,""isForward"":true}]",7,79,1543584117320,"Av. das Araucárias",1232871009,1543583499637
1231663009,0,"BR","Curitiba",2,"[{""x"":-49.208301,""y"":-25.470158},{""x"":-49.208414,""y"":-25.469753},{""x"":-49.208674,""y"":-25.468819},{""x"":-49.208924,""y"":-25.467933},{""x"":-49.209326,""y"":-25.466598},{""x"":-49.209569,""y"":-25.465756},{""x"":-49.209805,""y"":-25.465218},{""x"":-49.209993,""y"":-25.464792},{""x"":-49.210164,""y"":-25.464459},{""x"":-49.210172,""y"":-25.464343},{""x"":-49.210528,""y"":-25.46356}]",17.65,766,"NONE","NONE",1231663009,"R. Eng. Costa Barros",4.902777777777778,"[{""fromNode"":161166427,""ID"":158610893,""toNode"":161166263,""isForward"":false},{""fromNode"":161166263,""ID"":158610809,""toNode"":161166189,""isForward"":false},{""fromNode"":161166189,""ID"":158610735,""toNode"":161166107,""isForward"":false},{""fromNode"":161166107,""ID"":158610587,""toNode"":161166020,""isForward"":false},{""fromNode"":161166020,""ID"":158610483,""toNode"":161165963,""isForward"":false},{""fromNode"":161165963,""ID"":158610366,""toNode"":161165904,""isForward"":false},{""fromNode"":161165904,""ID"":158610287,""toNode"":161165860,""isForward"":false},{""fromNode"":161165860,""ID"":158610173,""toNode"":161165831,""isForward"":false},{""fromNode"":161165831,""ID"":327860270,""toNode"":161165894,""isForward"":false}]",2,69,1543584118861,"R. Filipinas",1231663009,1543582694229
1209484690,0,"BR","São José dos Pinhais",4,"[{""x"":-49.16635,""y"":-25.502046},{""x"":-49.166578,""y"":-25.501865},{""x"":-49.1675,""y"":-25.501138}]",4.11,153,"NONE","NONE",1209484690,"Av. Rui Barbosa",1.1416666666666666,"[{""fromNode"":161175420,""ID"":341157179,""toNode"":271790754,""isForward"":true},{""fromNode"":271790754,""ID"":341157180,""toNode"":161175248,""isForward"":true}]",2,100,1543584118702,"R. Anneliese Gellert Krigsner",1209484690,1543584118699
1209479610,0,"BR","Curitiba",3,"[{""x"":-49.272863,""y"":-25.432814},{""x"":-49.273784,""y"":-25.433655},{""x"":-49.274504,""y"":-25.434341},{""x"":-49.274795,""y"":-25.434604},{""x"":-49.275152,""y"":-25.434928},{""x"":-49.275447,""y"":-25.435178},{""x"":-49.275525,""y"":-25.43526},{""x"":-49.276413,""y"":-25.436056},{""x"":-49.276753,""y"":-25.436362},{""x"":-49.277043,""y"":-25.436645},{""x"":-49.277179,""y"":-25.436777},{""x"":-49.27847,""y"":-25.437924},{""x"":-49.279331,""y"":-25.438704}]",15.430000000000001,922,"NONE","NONE",1209479610,"R. Des. Motta",4.286111111111111,"[{""fromNode"":161150481,""ID"":158587167,""toNode"":161150177,""isForward"":true},{""fromNode"":161150177,""ID"":158586865,""toNode"":161149932,""isForward"":true},{""fromNode"":161149932,""ID"":355550429,""toNode"":280875456,""isForward"":true},{""fromNode"":280875456,""ID"":355550430,""toNode"":161149732,""isForward"":true},{""fromNode"":161149732,""ID"":267523778,""toNode"":223336328,""isForward"":true},{""fromNode"":223336328,""ID"":267523779,""toNode"":161149591,""isForward"":true},{""fromNode"":161149591,""ID"":355590534,""toNode"":280901852,""isForward"":true},{""fromNode"":280901852,""ID"":355590535,""toNode"":161149378,""isForward"":true},{""fromNode"":161149378,""ID"":355590007,""toNode"":280901500,""isForward"":true},{""fromNode"":280901500,""ID"":355590008,""toNode"":161149102,""isForward"":true},{""fromNode"":161149102,""ID"":158585084,""toNode"":161148852,""isForward"":true},{""fromNode"":161148852,""ID"":158584729,""toNode"":161148633,""isForward"":true}]",2,86,1543584114338,"R. Emiliano Perneta",1209479610,1543584114337
1209258410,0,"BR","Curitiba",4,"[{""x"":-49.24842,""y"":-25.43916},{""x"":-49.249023,""y"":-25.437868}]",4.010000000000001,155,"NONE","NONE",1209258410,"R. Engenheiros Rebouças",1.113888888888889,"[{""fromNode"":161157264,""ID"":158597671,""toNode"":161157116,""isForward"":false}]",1,116,1543584117436,"R. Hildebrando de Araújo",1209258410,1543584016165
1209108580,0,"BR","Araucária",2,"[{""x"":-49.406986,""y"":-25.588125},{""x"":-49.408391,""y"":-25.589198},{""x"":-49.409789,""y"":-25.590065},{""x"":-49.410439,""y"":-25.590436},{""x"":-49.411053,""y"":-25.590839},{""x"":-49.411489,""y"":-25.591099},{""x"":-49.411975,""y"":-25.591389},{""x"":-49.412251,""y"":-25.59156},{""x"":-49.412349,""y"":-25.59162},{""x"":-49.413047,""y"":-25.592046},{""x"":-49.413426,""y"":-25.592345}]",18.57,799,"NONE","NONE",1209108580,"BR-476 Rod. do Xisto",5.158333333333333,"[{""fromNode"":161123046,""ID"":158548800,""toNode"":161122993,""isForward"":true},{""fromNode"":161122993,""ID"":158548737,""toNode"":161122957,""isForward"":true},{""fromNode"":161122957,""ID"":158548688,""toNode"":161122886,""isForward"":true},{""fromNode"":161122886,""ID"":367148010,""toNode"":288384769,""isForward"":true},{""fromNode"":288384769,""ID"":367148011,""toNode"":161122800,""isForward"":true},{""fromNode"":161122800,""ID"":367147690,""toNode"":288384611,""isForward"":true},{""fromNode"":288384611,""ID"":367147691,""toNode"":161122763,""isForward"":true},{""fromNode"":161122763,""ID"":158548426,""toNode"":161122699,""isForward"":true}]",2,78,1543584131014,,1209108580,1543583929026
1209097820,0,"BR","Curitiba",4,"[{""x"":-49.201569,""y"":-25.395043},{""x"":-49.200956,""y"":-25.396365}]",4.65,159,"NONE","NONE",1209097820,"R. Rio Mucuri",1.2916666666666667,"[{""fromNode"":161167952,""ID"":158613560,""toNode"":161168137,""isForward"":true}]",1,103,1543584119576,"R. Germano Beckert",1209097820,1543583917598
1209096360,0,"BR","São José dos Pinhais",2,"[{""x"":-49.202876,""y"":-25.540624},{""x"":-49.201518,""y"":-25.541128},{""x"":-49.200606,""y"":-25.541473},{""x"":-49.199088,""y"":-25.542039}]",9.360000000000001,411,"NONE","NONE",1209096360,"R. Barão do Cerro Azul",2.6,"[{""fromNode"":161167766,""ID"":158612993,""toNode"":161167865,""isForward"":true},{""fromNode"":161167865,""ID"":158613567,""toNode"":161168238,""isForward"":true},{""fromNode"":161168238,""ID"":158613964,""toNode"":161168482,""isForward"":true}]",2,84,1543584119005,"R. Paulino de Siqueira Cortes",1209096360,1543583915885
1208935790,0,"BR","Curitiba",3,"[{""x"":-49.212223,""y"":-25.431846},{""x"":-49.212782,""y"":-25.43289},{""x"":-49.213344,""y"":-25.433941},{""x"":-49.213602,""y"":-25.434434},{""x"":-49.213862,""y"":-25.434926},{""x"":-49.214126,""y"":-25.435413},{""x"":-49.214383,""y"":-25.435891}]",13.23,497,"NONE","NONE",1208935790,"R. Osmário de Lima",3.675,"[{""fromNode"":161165338,""ID"":158609302,""toNode"":161165188,""isForward"":true},{""fromNode"":161165188,""ID"":158609132,""toNode"":161165074,""isForward"":true},{""fromNode"":161165074,""ID"":158609031,""toNode"":161165133,""isForward"":false},{""fromNode"":161165133,""ID"":158608951,""toNode"":161164790,""isForward"":false},{""fromNode"":161164790,""ID"":158608869,""toNode"":161164726,""isForward"":false},{""fromNode"":161164726,""ID"":158608802,""toNode"":161164663,""isForward"":false}]",2,72,1543584118688,"R. Hayton da Silva Pereira",1208935790,1543583915417
1208934290,0,"BR","Curitiba",2,"[{""x"":-49.257624,""y"":-25.405976},{""x"":-49.257683,""y"":-25.406053},{""x"":-49.258477,""y"":-25.406546},{""x"":-49.25892,""y"":-25.406718},{""x"":-49.259087,""y"":-25.406702},{""x"":-49.259333,""y"":-25.407076},{""x"":-49.259491,""y"":-25.407352},{""x"":-49.259664,""y"":-25.407735},{""x"":-49.259852,""y"":-25.408446},{""x"":-49.259901,""y"":-25.408879},{""x"":-49.25991,""y"":-25.409267},{""x"":-49.259884,""y"":-25.409569},{""x"":-49.259841,""y"":-25.409853},{""x"":-49.259702,""y"":-25.41026},{""x"":-49.259585,""y"":-25.410405}]",9.9,605,"NONE","NONE",1208934290,"R. Manoel Eufrásio",2.75,"[{""fromNode"":161154808,""ID"":158593739,""toNode"":161154747,""isForward"":false},{""fromNode"":161154747,""ID"":158593644,""toNode"":161154419,""isForward"":false},{""fromNode"":161154419,""ID"":276168120,""toNode"":161154217,""isForward"":false}]",1,97,1543584116758,"R. Emílio Cornelsen",1208934290,1543583913734
1208933430,0,"BR","Curitiba",2,"[{""x"":-49.24878,""y"":-25.478796},{""x"":-49.24971,""y"":-25.479173},{""x"":-49.250835,""y"":-25.479616},{""x"":-49.251996,""y"":-25.48009},{""x"":-49.25319,""y"":-25.480579}]",11.85,485,"NONE","NONE",1208933430,"R. Prof. João Soares Barcelos",3.2916666666666665,"[{""fromNode"":161157223,""ID"":158597401,""toNode"":161156921,""isForward"":true},{""fromNode"":161156921,""ID"":158596940,""toNode"":161156636,""isForward"":true},{""fromNode"":161156636,""ID"":158596517,""toNode"":161156328,""isForward"":true},{""fromNode"":161156328,""ID"":158596038,""toNode"":161156029,""isForward"":true}]",1,66,1543584116833,"R. Frei Henrique de Coimbra",1208933430,1543583913079
1208932400,0,"BR","Curitiba",3,"[{""x"":-49.290522,""y"":-25.440151},{""x"":-49.289535,""y"":-25.439696},{""x"":-49.288786,""y"":-25.439349},{""x"":-49.288316,""y"":-25.439131}]",7.05,249,"NONE","NONE",1208932400,"R. Teixeira Coelho",1.9583333333333333,"[{""fromNode"":161145867,""ID"":158580364,""toNode"":161145924,""isForward"":false},{""fromNode"":161145924,""ID"":158580694,""toNode"":161146153,""isForward"":false},{""fromNode"":161146153,""ID"":158580968,""toNode"":161146275,""isForward"":false}]",1,89,1543584114754,"R. Gutemberg",1208932400,1543583912317
1208931140,0,"BR","Curitiba",2,"[{""x"":-49.298183,""y"":-25.495459},{""x"":-49.299597,""y"":-25.495458},{""x"":-49.301409,""y"":-25.495477}]",8.860000000000001,324,"NONE","NONE",1208931140,"R. Primo Lourenço Tosin",2.4611111111111112,"[{""fromNode"":161143461,""ID"":158576745,""toNode"":161143056,""isForward"":true},{""fromNode"":161143056,""ID"":324532544,""toNode"":261468937,""isForward"":true}]",1,66,1543584114408,"R. Affife Mansur",1208931140,1543583910845
1208930840,0,"BR","Curitiba",3,"[{""x"":-49.297892,""y"":-25.453673},{""x"":-49.298234,""y"":-25.452969},{""x"":-49.298312,""y"":-25.452804},{""x"":-49.298937,""y"":-25.451521},{""x"":-49.299584,""y"":-25.450222},{""x"":-49.299992,""y"":-25.449409}]",10.92,517,"NONE","NONE",1208930840,"Av. N. Sra. Aparecida",3.033333333333333,"[{""fromNode"":161143683,""ID"":158577409,""toNode"":161143459,""isForward"":true},{""fromNode"":161143459,""ID"":158577345,""toNode"":161143365,""isForward"":true},{""fromNode"":161143365,""ID"":158577033,""toNode"":161143255,""isForward"":true},{""fromNode"":161143255,""ID"":158576755,""toNode"":161143048,""isForward"":true},{""fromNode"":161143048,""ID"":158576576,""toNode"":161142990,""isForward"":true}]",1,66,1543584113927,"R. Teixeira Soares",1208930840,1543583910526
1208929970,0,"BR","Curitiba",3,"[{""x"":-49.289268,""y"":-25.459773},{""x"":-49.289815,""y"":-25.460915},{""x"":-49.290282,""y"":-25.461988},{""x"":-49.290737,""y"":-25.463016},{""x"":-49.291087,""y"":-25.463924},{""x"":-49.291175,""y"":-25.464149}]",8.08,522,"NONE","NONE",1208929970,"R. Goiás",2.2444444444444445,"[{""fromNode"":161145887,""ID"":158580616,""toNode"":161145829,""isForward"":true},{""fromNode"":161145829,""ID"":158580435,""toNode"":161145774,""isForward"":true},{""fromNode"":161145774,""ID"":158580286,""toNode"":161145726,""isForward"":true},{""fromNode"":161145726,""ID"":323868806,""toNode"":261051894,""isForward"":false},{""fromNode"":261051894,""ID"":323868805,""toNode"":261051892,""isForward"":false}]",2,140,1543584114693,"Av. República Argentina",1208929970,1543583909756
1208929690,0,"BR","Curitiba",3,"[{""x"":-49.294221,""y"":-25.488998},{""x"":-49.294087,""y"":-25.489859},{""x"":-49.293977,""y"":-25.490715},{""x"":-49.29384,""y"":-25.49162},{""x"":-49.293723,""y"":-25.492522},{""x"":-49.294004,""y"":-25.49434}]",11.9,596,"NONE","NONE",1208929690,"R. Pedro Bonat",3.3055555555555554,"[{""fromNode"":161144706,""ID"":158579029,""toNode"":161144721,""isForward"":true},{""fromNode"":161144721,""ID"":158579069,""toNode"":161144730,""isForward"":true},{""fromNode"":161144730,""ID"":158579120,""toNode"":161144704,""isForward"":true},{""fromNode"":161144704,""ID"":199884076,""toNode"":161144714,""isForward"":true},{""fromNode"":161144714,""ID"":326120267,""toNode"":161144715,""isForward"":true}]",1,70,1543584113463,"Av. República Argentina",1208929690,1543583909481
1208929320,0,"BR","Curitiba",3,"[{""x"":-49.309096,""y"":-25.431377},{""x"":-49.309008,""y"":-25.431328},{""x"":-49.308834,""y"":-25.431314},{""x"":-49.308652,""y"":-25.431271},{""x"":-49.308478,""y"":-25.431169},{""x"":-49.307916,""y"":-25.430747},{""x"":-49.307719,""y"":-25.430531},{""x"":-49.306898,""y"":-25.429554},{""x"":-49.306553,""y"":-25.42929},{""x"":-49.306261,""y"":-25.429123},{""x"":-49.305937,""y"":-25.428886},{""x"":-49.305345,""y"":-25.428317},{""x"":-49.305231,""y"":-25.428166},{""x"":-49.305178,""y"":-25.428041},{""x"":-49.305146,""y"":-25.427918},{""x"":-49.305106,""y"":-25.427669},{""x"":-49.305084,""y"":-25.427225},{""x"":-49.305149,""y"":-25.42695}]",10.03,674,"NONE","NONE",1208929320,"R. Pedro Nolasko Pizzatto",2.786111111111111,"[{""fromNode"":161140549,""ID"":158572670,""toNode"":161140587,""isForward"":false},{""fromNode"":161140587,""ID"":158574019,""toNode"":161141571,""isForward"":false}]",1,107,1543584112953,"R. Dr. Aluízio França",1208929320,1543583909112
1208926900,0,"BR","Curitiba",2,"[{""x"":-49.342831,""y"":-25.396811},{""x"":-49.342291,""y"":-25.396254},{""x"":-49.341711,""y"":-25.39565},{""x"":-49.34121,""y"":-25.395149},{""x"":-49.341109,""y"":-25.395045},{""x"":-49.340611,""y"":-25.394559},{""x"":-49.340121,""y"":-25.394085},{""x"":-49.340077,""y"":-25.394016},{""x"":-49.340047,""y"":-25.393929},{""x"":-49.339936,""y"":-25.393336}]",12.58,493,"NONE","NONE",1208926900,"Av. Napoleão Manosso",3.4944444444444445,"[{""fromNode"":161130624,""ID"":158559165,""toNode"":161130708,""isForward"":true},{""fromNode"":161130708,""ID"":158559307,""toNode"":161130863,""isForward"":true},{""fromNode"":161130863,""ID"":158559491,""toNode"":161131041,""isForward"":true},{""fromNode"":161131041,""ID"":158559669,""toNode"":161131048,""isForward"":true},{""fromNode"":161131048,""ID"":158559746,""toNode"":161131209,""isForward"":true},{""fromNode"":161131209,""ID"":158559978,""toNode"":161130950,""isForward"":true}]",1,78,1543584110172,"R. Luiz Boza",1208926900,1543583906084
1208811610,0,"BR","Curitiba",3,"[{""x"":-49.267134,""y"":-25.455014},{""x"":-49.26805,""y"":-25.453066},{""x"":-49.268614,""y"":-25.451969},{""x"":-49.269428,""y"":-25.450165}]",12.09,585,"NONE","NONE",1208811610,"R. Baltazar Carrasco dos Reis",3.3583333333333334,"[{""fromNode"":161152228,""ID"":158589772,""toNode"":161151961,""isForward"":false},{""fromNode"":161151961,""ID"":158589553,""toNode"":161151790,""isForward"":false},{""fromNode"":161151790,""ID"":158589239,""toNode"":161151526,""isForward"":false}]",1,71,1543584114883,"R. Nunes Machado",1208811610,1543583799270
1208788598,0,"BR","Araucária",1,"[{""x"":-49.34653,""y"":-25.537953},{""x"":-49.346185,""y"":-25.537191},{""x"":-49.345754,""y"":-25.536434},{""x"":-49.34554,""y"":-25.535495},{""x"":-49.345411,""y"":-25.535253},{""x"":-49.344971,""y"":-25.534769},{""x"":-49.344799,""y"":-25.534537},{""x"":-49.344756,""y"":-25.534217},{""x"":-49.345089,""y"":-25.531574},{""x"":-49.344566,""y"":-25.530301},{""x"":-49.344317,""y"":-25.529032},{""x"":-49.344294,""y"":-25.528748},{""x"":-49.34433,""y"":-25.528601},{""x"":-49.344471,""y"":-25.528287},{""x"":-49.344456,""y"":-25.528173},{""x"":-49.344412,""y"":-25.528082},{""x"":-49.34431,""y"":-25.528005},{""x"":-49.344124,""y"":-25.527926},{""x"":-49.34398,""y"":-25.527905},{""x"":-49.343819,""y"":-25.527933},{""x"":-49.343636,""y"":-25.528037}]",30.68,1242,"NONE","NONE",1208788598,"PR-421",8.522222222222222,"[{""fromNode"":216377859,""ID"":280722436,""toNode"":232617866,""isForward"":false},{""fromNode"":232617866,""ID"":280722435,""toNode"":187409140,""isForward"":false}]",1,68,1543584121528,"R. Pres. Castelo Branco",1208788598,1543584121527
1208566298,0,"BR","Curitiba",3,"[{""x"":-49.352108,""y"":-25.484793},{""x"":-49.351105,""y"":-25.484438},{""x"":-49.350178,""y"":-25.484099},{""x"":-49.349704,""y"":-25.48393},{""x"":-49.349144,""y"":-25.483731},{""x"":-49.348533,""y"":-25.483534},{""x"":-49.347603,""y"":-25.483315}]",7.450000000000001,481,"NONE","NONE",1208566298,"Av. Juscelino Kubitschek de Oliveira",2.0694444444444446,"[{""fromNode"":161128559,""ID"":158556434,""toNode"":161128760,""isForward"":false},{""fromNode"":161128760,""ID"":158556695,""toNode"":161128948,""isForward"":false},{""fromNode"":161128948,""ID"":322870113,""toNode"":260422169,""isForward"":false},{""fromNode"":260422169,""ID"":322870111,""toNode"":161129131,""isForward"":false},{""fromNode"":161129131,""ID"":158557239,""toNode"":161129354,""isForward"":false},{""fromNode"":161129354,""ID"":158557392,""toNode"":161129470,""isForward"":false}]",2,154,1543584123415,"R. Raul Pompéia",1208566298,1543584022470
1208400148,0,"BR","São José dos Pinhais",3,"[{""x"":-49.143115,""y"":-25.537386},{""x"":-49.142865,""y"":-25.536813},{""x"":-49.142816,""y"":-25.536746},{""x"":-49.142745,""y"":-25.536711},{""x"":-49.142657,""y"":-25.536687},{""x"":-49.142325,""y"":-25.536687},{""x"":-49.141535,""y"":-25.536733},{""x"":-49.140961,""y"":-25.536788}]",5.8500000000000005,266,"NONE","NONE",1208400148,"R. Antônio Nunes da Rocha Rios",1.625,"[{""fromNode"":161178258,""ID"":158629068,""toNode"":161178496,""isForward"":true},{""fromNode"":161178496,""ID"":158629144,""toNode"":161178558,""isForward"":true},{""fromNode"":161178558,""ID"":158629234,""toNode"":161178627,""isForward"":true}]",2,125,1543584121985,"R. Constante Moro Sobrinho",1208400148,1543583919359
1208396228,0,"BR","Curitiba",4,"[{""x"":-49.204542,""y"":-25.424479},{""x"":-49.203905,""y"":-25.425808}]",3.0300000000000002,161,"NONE","NONE",1208396228,"R. Rio Negro",0.8416666666666667,"[{""fromNode"":161167187,""ID"":158612370,""toNode"":161167347,""isForward"":true}]",1,168,1543584119079,"R. Bruno Lobo",1208396228,1543583915716
1208249830,0,"BR","Curitiba",2,"[{""x"":-49.259869,""y"":-25.429771},{""x"":-49.259297,""y"":-25.430937},{""x"":-49.258451,""y"":-25.43265},{""x"":-49.258366,""y"":-25.432833},{""x"":-49.25773,""y"":-25.434116}]",11.02,527,"NONE","NONE",1208249830,"Av. Sete de Setembro",3.061111111111111,"[{""fromNode"":161154353,""ID"":158593442,""toNode"":161154540,""isForward"":true},{""fromNode"":161154540,""ID"":158593682,""toNode"":161154770,""isForward"":true},{""fromNode"":161154770,""ID"":158594042,""toNode"":161154784,""isForward"":true},{""fromNode"":161154784,""ID"":244607732,""toNode"":161154969,""isForward"":true}]",1,82,1543584116918,"R. Gen. Carneiro",1208249830,1543583498610
1208235018,0,"BR","Curitiba",3,"[{""x"":-49.247677,""y"":-25.42724},{""x"":-49.247563,""y"":-25.426088},{""x"":-49.247391,""y"":-25.424444},{""x"":-49.247267,""y"":-25.423483}]",7.359999999999999,418,"NONE","NONE",1208235018,"R. Flávio Dallegrave",2.0444444444444443,"[{""fromNode"":161157527,""ID"":158598198,""toNode"":161157562,""isForward"":true},{""fromNode"":161157562,""ID"":158598241,""toNode"":161157677,""isForward"":true},{""fromNode"":161157677,""ID"":158598292,""toNode"":161157825,""isForward"":true}]",1,140,1543584117482,"R. Camões",1208235018,1543583914220
1208234318,0,"BR","Curitiba",3,"[{""x"":-49.258333,""y"":-25.544085},{""x"":-49.25861,""y"":-25.544481},{""x"":-49.258961,""y"":-25.544968},{""x"":-49.259301,""y"":-25.545471},{""x"":-49.259581,""y"":-25.545861},{""x"":-49.260329,""y"":-25.546931},{""x"":-49.260714,""y"":-25.547413},{""x"":-49.260838,""y"":-25.547559}]",11.23,459,"NONE","NONE",1208234318,"Retorno",3.1194444444444445,"[{""fromNode"":161154776,""ID"":158593974,""toNode"":161154704,""isForward"":false},{""fromNode"":161154704,""ID"":158593832,""toNode"":161154611,""isForward"":false},{""fromNode"":161154611,""ID"":158593673,""toNode"":161154414,""isForward"":false},{""fromNode"":161154414,""ID"":158593563,""toNode"":161154501,""isForward"":false},{""fromNode"":161154501,""ID"":158593260,""toNode"":161154337,""isForward"":false},{""fromNode"":161154337,""ID"":158593066,""toNode"":161154116,""isForward"":false},{""fromNode"":161154116,""ID"":158593022,""toNode"":161154062,""isForward"":false}]",2,79,1543584116926,"R. Jussara",1208234318,1543583913666
1208232608,0,"BR","Curitiba",4,"[{""x"":-49.283785,""y"":-25.539577},{""x"":-49.283507,""y"":-25.541152}]",3.0300000000000002,177,"NONE","NONE",1208232608,"R. Arapongas",0.8416666666666667,"[{""fromNode"":161147295,""ID"":158582793,""toNode"":161147366,""isForward"":true}]",1,180,1543584114835,"R. Sertaneja",1208232608,1543583912396
